date,year,month,day,dow,all,tmean,rh,pm10,ozone
2002/01/01,2002,1,1,2,199,-0.22500001,75.678299,71.699997,4.586224556
2002/01/02,2002,1,2,3,231,0.087499954,77.525002,40.200001,4.876852512
2002/01/03,2002,1,3,4,210,0.85000002,81.324997,41.799999,4.707875252
2002/01/04,2002,1,4,5,203,0.53750002,85.449997,50.400002,4.137461185
2002/01/05,2002,1,5,6,224,4.25,93.525002,49.364285,2.005846262
2002/01/06,2002,1,6,0,198,7.0687499,96.400002,31.1,2.401445866
2002/01/07,2002,1,7,1,180,5.1875,93.525002,48.581249,4.082940102
2002/01/08,2002,1,8,2,188,3.5125,81.5,48.617645,3.127579927
2002/01/09,2002,1,9,3,168,3.2249999,88.324997,59.200001,2.052420139
2002/01/10,2002,1,10,4,194,5.3249998,85.400002,48.694736,5.186887264
2002/01/11,2002,1,11,5,223,2.9937501,92.599998,55.5,3.591538906
2002/01/12,2002,1,12,6,201,4.7624998,94.175003,41.700001,12.86544323
2002/01/13,2002,1,13,0,204,8.1812496,91.425003,49.299999,17.6133709
2002/01/14,2002,1,14,1,184,9.2937498,89.175003,48,18.69501686
2002/01/15,2002,1,15,2,191,7.2374997,82.824997,41.700001,15.95137882
2002/01/16,2002,1,16,3,181,4.2374997,83.324997,60.099998,9.604250908
2002/01/17,2002,1,17,4,179,6.5187502,88.425003,50.099998,27.54545403
2002/01/18,2002,1,18,5,172,4.6437502,83.324997,50.299999,18.27272797
2002/01/19,2002,1,19,6,167,7.1187501,70,50,44.27272797
2002/01/20,2002,1,20,0,167,8.9312496,85.800003,36.200001,49.90909195
2002/01/21,2002,1,21,1,189,10.8375,81.224998,49.200001,38.09090805
2002/01/22,2002,1,22,2,183,9.0437498,71.325005,56.200001,43.09090805
2002/01/23,2002,1,23,3,193,9.2875004,83.224998,42.5,46.90909195
2002/01/24,2002,1,24,4,173,8.5625,76.025002,33.5,34.54545593
2002/01/25,2002,1,25,5,177,6.6187501,80.949997,44.099998,26
2002/01/26,2002,1,26,6,174,9.2437496,84.550003,32.700001,60.63636398
2002/01/27,2002,1,27,0,169,10.45625,90.300003,37.799999,42.45454407
2002/01/28,2002,1,28,1,204,10.33125,61.474998,54.099998,56.09464264
2002/01/29,2002,1,29,2,164,10.90625,77.525002,61.799999,38.11042023
2002/01/30,2002,1,30,3,160,11.13125,82.975006,47,33.01515579
2002/01/31,2002,1,31,4,192,8.4812498,72.699997,48.200001,46.71896362
2002/02/01,2002,2,1,5,173,9.8562498,78.550003,49.099998,58.20595932
2002/02/02,2002,2,2,6,167,12.18125,73.025002,44.099998,60.52612305
2002/02/03,2002,2,3,0,180,9.53125,79.550003,40.599998,39.26398849
2002/02/04,2002,2,4,1,143,8.0562496,89.175003,32.900002,44.39678574
2002/02/05,2002,2,5,2,194,9.5812502,76.550003,46.099998,48.00188446
2002/02/06,2002,2,6,3,148,7.25,64.050003,32.799999,33.9189949
2002/02/07,2002,2,7,4,144,6.3000002,79.324997,44.400002,21.53743172
2002/02/08,2002,2,8,5,169,9.4875002,89.775002,52.099998,28.50093651
2002/02/09,2002,2,9,6,171,10.1375,62.375,37.599998,54.19873428
2002/02/10,2002,2,10,0,155,9.1000004,68.75,39.599998,55.5718956
2002/02/11,2002,2,11,1,146,11.03125,86.5,36.200001,44.50498962
2002/02/12,2002,2,12,2,141,11.5,69.599998,56.400002,38.99726868
2002/02/13,2002,2,13,3,150,7.8249998,78.525002,33.099998,22.2712574
2002/02/14,2002,2,14,4,177,5.4562502,59.075001,23.299999,32.82904053
2002/02/15,2002,2,15,5,177,3.5625,72.400002,29.200001,16.25182343
2002/02/16,2002,2,16,6,166,5.1125002,70.625,23.5,16.37057686
2002/02/17,2002,2,17,0,154,3.70625,79.025002,44.099998,7.431434155
2002/02/18,2002,2,18,1,186,5.6500001,66.25,33.200001,21.7264328
2002/02/19,2002,2,19,2,171,8.3374996,68.224998,41.200001,45.15992355
2002/02/20,2002,2,20,3,151,8.1499996,59.274998,20.1,48.63015747
2002/02/21,2002,2,21,4,169,5.1999998,65.900002,55,31.81117058
2002/02/22,2002,2,22,5,185,9.1312504,67.75,35.700001,50.5238533
2002/02/23,2002,2,23,6,154,5.5562501,74.550003,25.799999,57.07624435
2002/02/24,2002,2,24,0,161,5.7562499,84.175003,37,41.76553726
2002/02/25,2002,2,25,1,163,9.2062502,88.724998,47.099998,45.64722824
2002/02/26,2002,2,26,2,183,9.5437498,68.574997,35.200001,58.5707283
2002/02/27,2002,2,27,3,153,5.9312501,66.300003,36.599998,54.78866196
2002/02/28,2002,2,28,4,155,6.9937501,62.075001,49.5,41.1239357
2002/03/01,2002,3,1,5,152,3.60625,80.650002,33.599998,16.34319305
2002/03/02,2002,3,2,6,165,3.8499999,69.400002,24.200001,21.50690842
2002/03/03,2002,3,3,0,162,6.5875001,77.824997,27.200001,17.56430817
2002/03/04,2002,3,4,1,186,6.9375,68.224998,36.099998,22.55617332
2002/03/05,2002,3,5,2,195,7.9312501,68.900002,45.700001,12.14976501
2002/03/06,2002,3,6,3,184,8.5874996,75.150002,55.700001,46.30099869
2002/03/07,2002,3,7,4,169,11.7,54.025002,40.400002,42.74446106
2002/03/08,2002,3,8,5,138,9.4875002,69.875,54,29.88905525
2002/03/09,2002,3,9,6,150,7.3187499,52.824997,33,50.54545593
2002/03/10,2002,3,10,0,141,6.6750002,70.074997,36.900002,57.18181992
2002/03/11,2002,3,11,1,185,9.9437504,81.775002,48.599998,38.09090805
2002/03/12,2002,3,12,2,179,8.8625002,82.349998,44.900002,10.909091
2002/03/13,2002,3,13,3,157,6.2374997,76.099998,22.5,52.54545593
2002/03/14,2002,3,14,4,163,5.1687498,73.150002,33.599998,47.09090805
2002/03/15,2002,3,15,5,182,6.5625,93.775002,48.5,4.422968388
2002/03/16,2002,3,16,6,177,10.475,74.75,38.099998,27.63636398
2002/03/17,2002,3,17,0,206,11.19375,79.399994,30.700001,37.18181992
2002/03/18,2002,3,18,1,164,9.4125004,83.775002,34.099998,54
2002/03/19,2002,3,19,2,156,9.4187498,72.525002,50.099998,34.90909195
2002/03/20,2002,3,20,3,180,11.35625,85.724998,48.599998,33.36363602
2002/03/21,2002,3,21,4,168,12.825,69.449997,45.200001,36
2002/03/22,2002,3,22,5,135,11.8625,72.800003,41.799999,25.63636398
2002/03/23,2002,3,23,6,166,9.4624996,60.575001,29.5,41.63636398
2002/03/24,2002,3,24,0,151,8.03125,54.474998,38.5,38.81818008
2002/03/25,2002,3,25,1,165,8.9499998,60.474998,56,29.004776
2002/03/26,2002,3,26,2,158,9.0500002,61.650002,23.6,37.87185287
2002/03/27,2002,3,27,3,165,6.78125,61.899998,44.799999,27.72727203
2002/03/28,2002,3,28,4,161,7.4749999,50.275002,59.099998,19.18181801
2002/03/29,2002,3,29,5,170,9.2437496,49.400002,57.5,20.45454597
2002/03/30,2002,3,30,6,161,10.1625,49.700001,67.800003,41.27272797
2002/03/31,2002,3,31,0,132,9.8937502,81.25,44.599998,52.63636398
2002/04/01,2002,4,1,1,151,12.013797,64.849998,47.599998,65
2002/04/02,2002,4,2,2,167,12.7,57.900002,59.299999,38.72727203
2002/04/03,2002,4,3,3,161,15.60625,40.75,64.699997,35.27344131
2002/04/04,2002,4,4,4,177,12.831249,57,68.800003,28.86170578
2002/04/05,2002,4,5,5,154,11.01875,61.450001,69.099998,29.88845444
2002/04/06,2002,4,6,6,160,8.9187498,41.100964,47.299999,70.45454407
2002/04/07,2002,4,7,0,135,8.0062504,56.5,24.299999,75.90908813
2002/04/08,2002,4,8,1,180,9.1937504,56.575001,34.599998,62.54545593
2002/04/09,2002,4,9,2,171,6.5,69.974998,26.6,53.18181992
2002/04/10,2002,4,10,3,158,8.5625,45.424999,49.900002,81.1818161
2002/04/11,2002,4,11,4,162,8.0812502,48.775002,53.5,59.45454407
2002/04/12,2002,4,12,5,143,7.6812501,49.400002,42.799999,71.8181839
2002/04/13,2002,4,13,6,127,7.1812501,57.400002,17.9,57.18181992
2002/04/14,2002,4,14,0,147,6.875,55.299999,26.9,36
2002/04/15,2002,4,15,1,153,8.6812496,69.625,32.799999,17.54545403
2002/04/16,2002,4,16,2,146,9.0500002,45.599998,55.599998,35.09090805
2002/04/17,2002,4,17,3,150,9.5187502,53.75,53.099998,47.54545593
2002/04/18,2002,4,18,4,134,9.125,60.699997,44.099998,40.90909195
2002/04/19,2002,4,19,5,150,9.59375,63.625,37.299999,24
2002/04/20,2002,4,20,6,152,10.3,52.599998,49.799999,31.63636398
2002/04/21,2002,4,21,0,178,12.89375,49.824997,42.099998,58.54545593
2002/04/22,2002,4,22,1,147,14.34375,56.950001,48.400002,51.90909195
2002/04/23,2002,4,23,2,174,15.29375,60.525002,46.599998,35.72727203
2002/04/24,2002,4,24,3,151,15.73125,68.050003,45.299999,22.19387436
2002/04/25,2002,4,25,4,143,13.162499,54.5,33,37.62573624
2002/04/26,2002,4,26,5,153,11.3625,85.375,35.400002,47.45454407
2002/04/27,2002,4,27,6,161,9.7124996,49.450001,35.200001,54.38014221
2002/04/28,2002,4,28,0,140,11.15625,67.875,29.6,71.35533905
2002/04/29,2002,4,29,1,151,10.00625,56.049999,44.799999,60.96311188
2002/04/30,2002,4,30,2,145,9.8625002,88.574997,40.700001,54.36363602
2002/05/01,2002,5,1,3,127,10.775785,51.450001,47.400002,45.02521896
2002/05/02,2002,5,2,4,154,10.1875,55.700001,28.299999,25.72716522
2002/05/03,2002,5,3,5,161,10.48125,57.275002,24.799999,35.45454407
2002/05/04,2002,5,4,6,139,9.1000004,58.650002,16.700001,55
2002/05/05,2002,5,5,0,143,7.6312499,54.474998,17.6,63.45454407
2002/05/06,2002,5,6,1,157,10.7375,75.474998,24.299999,56.45454407
2002/05/07,2002,5,7,2,147,12.6375,76.224998,33.5,33.36363602
2002/05/08,2002,5,8,3,147,11.35625,75.349998,24.9,45.18181992
2002/05/09,2002,5,9,4,142,10.45625,81.925003,34.900002,47.18181992
2002/05/10,2002,5,10,5,151,13.1,77.050003,65.400002,31.54545403
2002/05/11,2002,5,11,6,155,13.7625,66.924995,36.299999,43.27272797
2002/05/12,2002,5,12,0,133,12.95625,72,37.099998,39.45454407
2002/05/13,2002,5,13,1,136,12.2125,88.224998,43.799999,49.63636398
2002/05/14,2002,5,14,2,160,13.23125,58.525002,52.799999,67.63636017
2002/05/15,2002,5,15,3,165,14.725,61.075001,56.799999,53.18181992
2002/05/16,2002,5,16,4,149,16.6625,51.224998,57.099998,43
2002/05/17,2002,5,17,5,139,18.49375,55.349998,66.599998,61.81818008
2002/05/18,2002,5,18,6,152,15.081249,73.125,48.400002,53.81818008
2002/05/19,2002,5,19,0,124,15.0375,60.174999,42,66.45454407
2002/05/20,2002,5,20,1,160,15.643749,64,47.599998,48.27272797
2002/05/21,2002,5,21,2,154,15.36875,66.849998,47.200001,62.44443512
2002/05/22,2002,5,22,3,142,15.1375,61.600002,48.711536,62.96246719
2002/05/23,2002,5,23,4,149,14.5,56.849998,59.200001,62.16363525
2002/05/24,2002,5,24,5,155,13.90625,75.425003,56.799999,63.6565361
2002/05/25,2002,5,25,6,146,12.775,50.924999,43.099998,67.82931519
2002/05/26,2002,5,26,0,138,11.025,76.574997,34.799999,65.44203949
2002/05/27,2002,5,27,1,155,11.60625,63.025002,52.599998,47.42359543
2002/05/28,2002,5,28,2,172,12.3,77.349998,56.299999,48
2002/05/29,2002,5,29,3,147,13,53.875,51.799999,52.72727203
2002/05/30,2002,5,30,4,133,13.14375,61.724998,60.900002,48.54545593
2002/05/31,2002,5,31,5,161,14.05723,54.049999,53.900002,43.45454407
2002/06/01,2002,6,1,6,143,15.7375,43.950001,46.799999,54.45454407
2002/06/02,2002,6,2,0,148,18.25625,43.224998,42,71.1818161
2002/06/03,2002,6,3,1,144,16.018749,68.599998,41.200001,65.63636017
2002/06/04,2002,6,4,2,155,12.725,64.925003,31.1,48.54545593
2002/06/05,2002,6,5,3,157,12.35,89.775002,22.4,21.17158127
2002/06/06,2002,6,6,4,171,14.71875,88.150002,38.599998,14.7974062
2002/06/07,2002,6,7,5,145,14.41875,90.025002,46.5,23.72948837
2002/06/08,2002,6,8,6,133,13.875,75.525002,40.299999,29.98390961
2002/06/09,2002,6,9,0,121,13.43125,80.5,39.400002,44.01698303
2002/06/10,2002,6,10,1,162,12.9875,69.349998,52.299999,41.50978851
2002/06/11,2002,6,11,2,148,13.375,55.099998,50.400002,42.10972214
2002/06/12,2002,6,12,3,155,14.3125,68.650002,36.099998,34.27609253
2002/06/13,2002,6,13,4,131,15.18125,69.625,45.799999,36.36954498
2002/06/14,2002,6,14,5,150,17.93125,75.525002,55.400002,26.80996323
2002/06/15,2002,6,15,6,162,17.043751,61.875,45.900002,51.67974472
2002/06/16,2002,6,16,0,168,17.825001,84.099998,39.200001,37.45594406
2002/06/17,2002,6,17,1,164,20.700001,60.775002,66.199997,33.7910614
2002/06/18,2002,6,18,2,156,18.762501,63.049999,46.599998,39.36165237
2002/06/19,2002,6,19,3,148,16.15,47.224998,42.400002,49.6018219
2002/06/20,2002,6,20,4,135,17.643749,57.099998,55.700001,39.43971634
2002/06/21,2002,6,21,5,128,16.674999,56.674999,51.099998,45.29710388
2002/06/22,2002,6,22,6,136,15.96875,61,42.400002,49.58920288
2002/06/23,2002,6,23,0,148,15.5875,52.200001,26.799999,51.81140137
2002/06/24,2002,6,24,1,150,15.375,47.650002,33.200001,45.2311058
2002/06/25,2002,6,25,2,141,15.19375,56.049999,40.700001,31.69194031
2002/06/26,2002,6,26,3,150,16.924999,50,49.400002,41.54412842
2002/06/27,2002,6,27,4,144,14.86875,49.375,24.6,45.42430115
2002/06/28,2002,6,28,5,133,13.4375,48.424999,28.200001,39.72727203
2002/06/29,2002,6,29,6,148,13.837501,48.200001,38,46.18181992
2002/06/30,2002,6,30,0,159,15.1,63.299999,34.700001,41.27272797
2002/07/01,2002,7,1,1,148,14.4875,72.775002,44.5,37.90909195
2002/07/02,2002,7,2,2,162,13.88125,62.199997,49.5,33.63636398
2002/07/03,2002,7,3,3,149,14.16875,76.375,44.700001,21.90909004
2002/07/04,2002,7,4,4,133,14.56875,52.625,50.099998,40.63636398
2002/07/05,2002,7,5,5,167,15.537499,86.775002,52.599998,21.90909004
2002/07/06,2002,7,6,6,140,16.2875,70.099998,39.799999,41.09090805
2002/07/07,2002,7,7,0,140,16.40625,84.150002,41.299999,36.81818008
2002/07/08,2002,7,8,1,159,16.59375,88.150002,43.700001,22.09090996
2002/07/09,2002,7,9,2,140,17.38125,79.349998,51.900002,23.45454597
2002/07/10,2002,7,10,3,118,14.44375,67.5,51.700001,29
2002/07/11,2002,7,11,4,139,14.96875,59.875,54.599998,32.27272797
2002/07/12,2002,7,12,5,157,13.75,70.224998,52.900002,17.90909004
2002/07/13,2002,7,13,6,140,16.19375,48.599998,27.5,37
2002/07/14,2002,7,14,0,163,17.762501,42.724998,30.799999,53.36363602
2002/07/15,2002,7,15,1,155,18.862499,47.224998,42,38.27272797
2002/07/16,2002,7,16,2,142,20.081249,58.025002,38.400002,27
2002/07/17,2002,7,17,3,136,17.21875,59.924999,28.6,34.63636398
2002/07/18,2002,7,18,4,148,18.4125,57.200001,36.799999,32.45454407
2002/07/19,2002,7,19,5,156,18.375,49.424999,44.900002,34.90909195
2002/07/20,2002,7,20,6,135,18.275,56.5,32.099998,44.09090805
2002/07/21,2002,7,21,0,136,14.9125,64.199997,20.9,32.09090805
2002/07/22,2002,7,22,1,161,15.78125,56.700001,44,30.09090996
2002/07/23,2002,7,23,2,139,17.225,78.924995,49.799999,22.45454597
2002/07/24,2002,7,24,3,136,17.168751,63.099998,23.799999,33.81818008
2002/07/25,2002,7,25,4,169,16.9375,68.300003,50.299999,25.27272797
2002/07/26,2002,7,26,5,148,21.475,62.550003,62.599998,28.54545403
2002/07/27,2002,7,27,6,149,19.99375,68.300003,55.099998,32.54545593
2002/07/28,2002,7,28,0,166,22.94375,56.349998,39.900002,63.09090805
2002/07/29,2002,7,29,1,172,24.53125,58.525002,68.5,67.27272797
2002/07/30,2002,7,30,2,199,21.756248,71.300003,72.5,39.41067123
2002/07/31,2002,7,31,3,157,19.293751,87.525002,46.900002,29.13905716
2002/08/01,2002,8,1,4,123,16.775,68.775002,51.599998,21.51224518
2002/08/02,2002,8,2,5,158,17.44375,56.974998,49.099998,32.0085907
2002/08/03,2002,8,3,6,141,16.924999,74.349998,33.5,26.60680199
2002/08/04,2002,8,4,0,153,17.00625,82,23.700001,37.81818008
2002/08/05,2002,8,5,1,144,16.30625,82.775002,33.799999,35.27272797
2002/08/06,2002,8,6,2,156,18.924999,71.025002,35.700001,35.36363602
2002/08/07,2002,8,7,3,138,20.34375,56.75,62.099998,31.49412918
2002/08/08,2002,8,8,4,139,17.5625,80.724998,48.599998,14.10308266
2002/08/09,2002,8,9,5,127,16.918751,78.474998,35.700001,21.45728683
2002/08/10,2002,8,10,6,137,17.987499,72.474998,34.799999,24.45879173
2002/08/11,2002,8,11,0,115,17.643749,72.674995,42.400002,29.82882118
2002/08/12,2002,8,12,1,140,18.25625,64.675003,33.900002,23.26256943
2002/08/13,2002,8,13,2,158,18.793751,67.550003,62,13.96919632
2002/08/14,2002,8,14,3,151,20.00625,63.074997,65.900002,28.83106041
2002/08/15,2002,8,15,4,154,22.268749,56.650002,98.699997,42.4076767
2002/08/16,2002,8,16,5,158,21.24375,56.575001,62.700001,38.81874084
2002/08/17,2002,8,17,6,161,22.268751,54.375,88,55.3443718
2002/08/18,2002,8,18,0,149,21.174999,64.724998,48.5,38.52335358
2002/08/19,2002,8,19,1,154,21.387501,67.800003,48.099998,27.13818932
2002/08/20,2002,8,20,2,130,19.012501,75.974998,45.599998,19.12059593
2002/08/21,2002,8,21,3,147,18.125,55.700001,27.799999,27.92226791
2002/08/22,2002,8,22,4,158,18.1875,54.974998,53.599998,24.16841698
2002/08/23,2002,8,23,5,117,18,60.825001,50.599998,26.15047646
2002/08/24,2002,8,24,6,144,18.387501,57.400002,27.799999,26.63636398
2002/08/25,2002,8,25,0,129,17.9125,70.275002,24.299999,35
2002/08/26,2002,8,26,1,139,14.74375,79.675003,22.4,34.45454407
2002/08/27,2002,8,27,2,152,17.356251,74.099998,31.200001,42.81818008
2002/08/28,2002,8,28,3,127,18.475,64.275002,45.299999,44.81818008
2002/08/29,2002,8,29,4,134,18.38125,75.5,71.900002,10.909091
2002/08/30,2002,8,30,5,124,18.875,77.074997,55,14.090909
2002/08/31,2002,8,31,6,125,16.59375,50.299999,23.4,34.45454407
2002/09/01,2002,9,1,0,137,14.53125,52.949997,32.299999,35.63636398
2002/09/02,2002,9,2,1,136,15.70625,54.900002,44.400002,31
2002/09/03,2002,9,3,2,141,18.6,61.924999,48.599998,30.95151329
2002/09/04,2002,9,4,3,169,16.200001,60.299999,61.900002,29.51965714
2002/09/05,2002,9,5,4,169,16.90625,65.949997,83,35.36363602
2002/09/06,2002,9,6,5,167,18.53125,65.712219,61.5,42.63636398
2002/09/07,2002,9,7,6,142,16.5875,66.349998,45.099998,38.63636398
2002/09/08,2002,9,8,0,138,15.35,66.074997,44.799999,24.45454597
2002/09/09,2002,9,9,1,168,13.51875,90.674995,34.5,16.54545403
2002/09/10,2002,9,10,2,140,14.95,59.674999,58.200001,24.27272797
2002/09/11,2002,9,11,3,153,15.2125,58.299999,46.599998,27.63636398
2002/09/12,2002,9,12,4,140,18.237499,67.875,47.799999,37.72727203
2002/09/13,2002,9,13,5,148,18.424999,57.024998,41.5,42.69220734
2002/09/14,2002,9,14,6,152,16.13125,65.875,29.299999,63.59606934
2002/09/15,2002,9,15,0,137,15.83125,58.224998,19.700001,66.22437286
2002/09/16,2002,9,16,1,126,13.48125,61,24.799999,42.89957428
2002/09/17,2002,9,17,2,132,14.43125,68.824997,28,34.91343689
2002/09/18,2002,9,18,3,142,14.375,64.474998,28.4,31.04747009
2002/09/19,2002,9,19,4,144,15.5625,62.700001,36.700001,25.62163544
2002/09/20,2002,9,20,5,154,15.39375,58.974998,62.5,24.90909004
2002/09/21,2002,9,21,6,128,15.2375,56.349998,46.299999,26.36363602
2002/09/22,2002,9,22,0,146,14.325,66.650002,19.299999,43.81818008
2002/09/23,2002,9,23,1,165,14.025,54.625,28.5,38.54545593
2002/09/24,2002,9,24,2,131,12.53125,53.424999,26.9,29.90909004
2002/09/25,2002,9,25,3,145,12.7625,62.599998,46,21.54545403
2002/09/26,2002,9,26,4,141,14.09375,59.324997,40.400002,27.4171505
2002/09/27,2002,9,27,5,149,11.96875,76.775002,71.699997,4.451012611
2002/09/28,2002,9,28,6,132,13.425,66.574997,84,13.18756104
2002/09/29,2002,9,29,0,153,14.3625,61.450001,83.5,21.63998604
2002/09/30,2002,9,30,1,158,14.73125,57.950001,61.299999,15.06890011
2002/10/01,2002,10,1,2,165,15.3625,64.974998,85.400002,9.411253929
2002/10/02,2002,10,2,3,159,16.71875,77.224998,76,15.06444454
2002/10/03,2002,10,3,4,161,16.375,65.5,42.5,21.65012932
2002/10/04,2002,10,4,5,140,12.58125,61.275002,60.5,10.91759491
2002/10/05,2002,10,5,6,128,13.01875,75,42.5,17.45454597
2002/10/06,2002,10,6,0,132,14.53125,61.775002,23,35.54545593
2002/10/07,2002,10,7,1,135,13.5875,59.799999,52,11.36363602
2002/10/08,2002,10,8,2,145,13.25,62.025002,53.799999,16.36363602
2002/10/09,2002,10,9,3,127,11.55,68.800003,52.200001,12.090909
2002/10/10,2002,10,10,4,161,12.5625,74.449997,42,11.63636398
2002/10/11,2002,10,11,5,148,11.61875,68.949997,65.099998,11.090909
2002/10/12,2002,10,12,6,158,11.71875,77.050003,45,10.81818199
2002/10/13,2002,10,13,0,164,8.09375,85.224998,32.599998,15.18181801
2002/10/14,2002,10,14,1,146,10.0875,90.675003,31.5,10
2002/10/15,2002,10,15,2,152,11,89.625,44.900002,20.54545403
2002/10/16,2002,10,16,3,155,9.8062496,74.425003,20.6,15
2002/10/17,2002,10,17,4,167,7.3999996,69.125,36.5,9.181818008
2002/10/18,2002,10,18,5,140,6.4937501,76.900002,35.299999,6.909090996
2002/10/19,2002,10,19,6,148,6.1500001,64.800003,53.799999,12.63636398
2002/10/20,2002,10,20,0,153,7.5124998,74.775002,45.599998,11.27272701
2002/10/21,2002,10,21,1,181,11.78125,84.199997,69.599998,18.09090996
2002/10/22,2002,10,22,2,174,14.14375,89.875,54.599998,34.18181992
2002/10/23,2002,10,23,3,151,10.21875,55.849998,37.5,37.18181992
2002/10/24,2002,10,24,4,160,7.3874998,68.849998,53.299999,19
2002/10/25,2002,10,25,5,170,11.975,78.799995,51.400002,43.72727203
2002/10/26,2002,10,26,6,165,11.98125,50.674999,50,48.18181992
2002/10/27,2002,10,27,0,163,12.125,50.375,38.299999,58.27272797
2002/10/28,2002,10,28,1,169,9.3125,60.849998,61.299999,26.72727203
2002/10/29,2002,10,29,2,163,10.925,67.650002,66.900002,19.18181801
2002/10/30,2002,10,30,3,148,10.69375,89.150002,30.4,5.741790771
2002/10/31,2002,10,31,4,167,11.598701,81.724998,55.5,2.958305836
2002/11/01,2002,11,1,5,155,12.761713,91.949997,61.099998,17.53537178
2002/11/02,2002,11,2,6,147,12.569611,93.800003,50.5,16.7495575
2002/11/03,2002,11,3,0,150,11.984161,68.875,50.900002,40.55965805
2002/11/04,2002,11,4,1,138,10.193509,71.75,54.599998,15.18181801
2002/11/05,2002,11,5,2,171,10.415129,88.25,71.199997,14.18181801
2002/11/06,2002,11,6,3,143,11.612862,91.150002,32.599998,25.45454597
2002/11/07,2002,11,7,4,157,7.68185,64.150002,33.200001,22.18181801
2002/11/08,2002,11,8,5,153,9.0518236,92.125,47.799999,21.81818199
2002/11/09,2002,11,9,6,144,10.135939,76.650002,29,15.72727299
2002/11/10,2002,11,10,0,162,11.156385,91.474998,31.6,16.90909004
2002/11/11,2002,11,11,1,142,10.557199,70.824997,64.5,27.63636398
2002/11/12,2002,11,12,2,167,10.735373,81.925003,56.900002,32.54545593
2002/11/13,2002,11,13,3,142,10.17209,79.474998,45.700001,26.45454597
2002/11/14,2002,11,14,4,168,10.820545,74.625,49,41.09090805
2002/11/15,2002,11,15,5,145,10.407952,80.650002,57.200001,14.72727299
2002/11/16,2002,11,16,6,163,8.5953255,91.600006,42.099998,3
2002/11/17,2002,11,17,0,134,7.6749945,93.700005,34.099998,2
2002/11/18,2002,11,18,1,158,6.0348759,84.474998,70.800003,3
2002/11/19,2002,11,19,2,154,7.3748875,83.650002,38.5,9.363636017
2002/11/20,2002,11,20,3,146,8.9872961,86.5,39.299999,12.63636398
2002/11/21,2002,11,21,4,190,9.9508724,89.224998,49.200001,16.90909004
2002/11/22,2002,11,22,5,142,9.5366039,85.875,51.700001,34.54545593
2002/11/23,2002,11,23,6,171,9.1164227,82.349998,41.700001,23.90909004
2002/11/24,2002,11,24,0,139,8.1610813,86.224998,36,13.54545498
2002/11/25,2002,11,25,1,152,6.4909825,94.849998,35.299999,2.636363745
2002/11/26,2002,11,26,2,146,8.3527727,85.324997,61.700001,9.909090996
2002/11/27,2002,11,27,3,166,9.0373678,76.75,48.700001,26.72727203
2002/11/28,2002,11,28,4,159,10.592827,83.175003,65.699997,20.54545403
2002/11/29,2002,11,29,5,167,8.2674427,89.349998,41.700001,8.545454979
2002/11/30,2002,11,30,6,155,8.9872904,86.724998,53.5,11.18181801
2002/12/01,2002,12,1,0,153,9.65798,77.525002,36.599998,46
2002/12/02,2002,12,2,1,165,9.0371437,64.175003,43.099998,38.72727203
2002/12/03,2002,12,3,2,145,8.3665676,84.025002,59.599998,11.72727299
2002/12/04,2002,12,4,3,169,7.5749211,84.824997,37.599998,8.181818008
2002/12/05,2002,12,5,4,158,6.0264492,76.75,24.299999,13.72727299
2002/12/06,2002,12,6,5,147,6.5115013,86.550003,30.5,13
2002/12/07,2002,12,7,6,153,4.8347602,88.474998,22.9,22.36363602
2002/12/08,2002,12,8,0,165,3.4435148,89.724998,42.5,12.45454502
2002/12/09,2002,12,9,1,173,3.5361748,69.224998,49.799999,14.72727299
2002/12/10,2002,12,10,2,168,1.8241484,79.425003,48.599998,12.090909
2002/12/11,2002,12,11,3,184,2.323667,81.025002,59.799999,4.818181992
2002/12/12,2002,12,12,4,185,3.7434669,88.949997,82.099998,2.090909004
2002/12/13,2002,12,13,5,174,5.2559586,95.100006,64.599998,2.181818247
2002/12/14,2002,12,14,6,171,6.5258551,91.75,52.400002,2.727272749
2002/12/15,2002,12,15,0,180,6.5543737,94.275002,26,2.727272749
2002/12/16,2002,12,16,1,194,6.0049825,90.599998,30,4.272727489
2002/12/17,2002,12,17,2,195,4.1358786,83.525002,35.900002,11.27272701
2002/12/18,2002,12,18,3,159,3.394062,73.349998,30,10.909091
2002/12/19,2002,12,19,4,196,3.9649572,78,49.599998,5
2002/12/20,2002,12,20,5,181,3.6940718,92.75,64.400002,2
2002/12/21,2002,12,21,6,189,7.3325,95.550003,43.799999,2.545454502
2002/12/22,2002,12,22,0,192,9.979188,85.275002,23.1,23.81818199
2002/12/23,2002,12,23,1,197,10.17911,93.599998,29.799999,16.45454597
2002/12/24,2002,12,24,2,187,11.527438,83.925003,47,39.90909195
2002/12/25,2002,12,25,3,179,10.328698,85.949997,30,41.36363602
2002/12/26,2002,12,26,4,180,10.58567,85.574997,25,52.63636398
2002/12/27,2002,12,27,5,168,10.864019,84.525002,41.400002,37.63636398
2002/12/28,2002,12,28,6,180,8.4454651,76.724998,31.700001,15.45454502
2002/12/29,2002,12,29,0,184,9.4014273,93.400002,24.700001,32
2002/12/30,2002,12,30,1,177,9.6151485,92.425003,21.6,27.54545403
2002/12/31,2002,12,31,2,164,5.8977041,81.175003,25.299999,15.54545498
2003/01/01,2003,1,1,3,154,7.952796,93.074997,29,33
