date,year,month,day,all,cv,res,all_f,all_m,all_0_14,all_15_64,all_65,tmean,tmax,tmin,rh,hol,infl,hw,pm10,no2,o3,dust
2003-04-01,2003,4,1,18,8,2,7,11,0,2,16,14.6,20.6,10.3,69.0,0,49.3,0,35.7,62.5,52.6,0
2003-04-02,2003,4,2,24,8,5,9,15,1,2,21,16.9,22.4,13.1,59.6,0,49.3,0,49.5,55.6,46.0,0
2003-04-03,2003,4,3,16,9,3,11,5,0,1,15,14.3,18.6,11.5,34.0,0,49.3,0,35.2,31.7,48.0,0
2003-04-04,2003,4,4,24,9,4,10,14,0,2,22,10.8,15.8,6.2,42.2,0,49.3,0,28.2,61.3,48.7,0
2003-04-05,2003,4,5,9,4,1,4,5,0,2,7,11.9,17.5,7.2,51.4,0,36.9,0,33.2,51.5,52.7,0
2003-04-06,2003,4,6,17,6,1,11,6,0,5,12,14.3,20.8,7.9,54.4,0,36.9,0,27.5,63.7,59.0,0
2003-04-07,2003,4,7,19,8,1,13,6,0,1,18,14.0,17.3,12.1,59.9,0,36.9,0,46.4,56.9,59.0,1
2003-04-08,2003,4,8,13,8,0,4,9,0,0,13,13.0,15.5,11.0,62.5,0,36.9,0,26.8,47.4,66.7,1
2003-04-09,2003,4,9,16,7,2,10,6,0,1,15,13.0,17.9,7.8,72.2,0,36.9,0,44.1,65.3,60.7,1
2003-04-10,2003,4,10,20,4,1,7,13,0,4,16,14.5,18.6,11.8,70.6,0,36.9,0,50.7,56.7,70.5,0
2003-04-11,2003,4,11,14,8,1,4,10,0,1,13,17.7,21.7,12.2,45.7,0,36.9,0,46.8,53.6,64.9,0
2003-04-12,2003,4,12,19,9,2,12,7,0,4,15,16.5,21.3,12.7,55.7,0,9.7,0,23.9,45.7,64.4,0
2003-04-13,2003,4,13,12,8,1,11,1,0,2,10,14.5,17.3,11.3,72.3,0,9.7,0,25.1,35.9,68.4,0
2003-04-14,2003,4,14,18,7,1,5,13,0,1,17,15.0,18.6,12.9,73.0,0,9.7,0,39.9,57.0,63.3,1
2003-04-15,2003,4,15,22,9,4,10,12,0,2,20,12.5,13.9,11.4,85.4,0,9.7,0,25.1,46.4,61.6,1
2003-04-16,2003,4,16,17,4,3,7,10,0,2,15,14.2,16.9,11.2,75.8,0,9.7,0,39.9,33.5,63.3,1
2003-04-17,2003,4,17,11,4,1,4,7,0,4,7,15.1,21.5,10.3,61.3,1,9.7,0,47.3,98.1,65.4,1
2003-04-18,2003,4,18,16,7,3,6,10,0,2,14,15.5,23.5,9.8,61.1,1,9.7,0,37.6,65.1,67.7,1
2003-04-19,2003,4,19,27,6,5,16,11,2,4,21,13.8,15.2,12.8,74.7,0,18.9,0,30.8,57.4,66.6,1
2003-04-20,2003,4,20,13,8,1,9,4,0,4,9,15.8,19.5,11.5,51.2,0,18.9,0,21.7,31.0,69.2,0
2003-04-21,2003,4,21,19,4,2,10,9,0,3,16,15.7,20.3,12.1,58.4,1,18.9,0,17.4,38.6,69.0,0
2003-04-22,2003,4,22,15,2,4,7,8,0,5,10,14.4,17.1,12.2,72.2,0,18.9,0,28.4,56.1,66.6,0
2003-04-23,2003,4,23,19,4,1,12,7,0,3,16,15.6,20.2,12.9,70.6,0,18.9,0,33.5,69.0,69.2,0
2003-04-24,2003,4,24,25,9,2,10,15,0,5,20,16.8,22.7,12.4,66.5,0,18.9,0,47.0,82.3,61.0,0
2003-04-25,2003,4,25,16,6,0,11,5,0,3,13,19.2,25.2,15.4,61.4,0,18.9,0,50.8,70.5,67.0,0
2003-04-26,2003,4,26,9,3,1,5,4,0,1,8,18.3,26.9,13.0,65.8,0,11.1,0,42.1,58.0,56.9,0
2003-04-27,2003,4,27,18,6,2,11,7,0,3,15,18.4,22.2,15.7,67.3,0,11.1,0,26.5,44.2,61.2,0
2003-04-28,2003,4,28,24,10,3,10,14,0,3,21,17.4,21.3,14.2,73.1,1,11.1,0,30.1,42.0,62.9,0
2003-04-29,2003,4,29,18,9,2,9,9,0,1,17,18.3,22.2,15.6,73.9,0,11.1,0,45.2,65.8,63.5,0
2003-04-30,2003,4,30,21,11,0,17,4,0,5,16,21.4,25.4,16.3,44.9,0,11.1,0,48.2,66.9,60.9,0
2003-05-01,2003,5,1,11,6,0,6,5,0,2,9,17.7,22.1,15.4,64.1,1,11.1,0,30.4,44.9,64.9,0
2003-05-02,2003,5,2,16,2,1,8,8,0,1,15,18.3,22.4,14.5,68.6,0,11.1,0,37.8,75.2,66.8,0
2003-05-03,2003,5,3,14,6,3,6,8,0,4,10,18.6,19.5,17.1,61.3,0,15.0,0,28.0,67.2,66.7,1
2003-05-04,2003,5,4,20,5,1,12,8,0,0,20,18.2,24.5,13.8,54.8,0,15.0,0,24.2,69.7,72.3,1
2003-05-05,2003,5,5,13,8,0,9,4,0,3,10,18.0,21.6,14.9,65.7,0,15.0,0,41.2,93.4,73.0,1
2003-05-06,2003,5,6,14,5,1,6,8,0,0,14,13.4,16.4,10.9,83.1,0,15.0,0,20.9,58.0,67.9,1
2003-05-07,2003,5,7,16,7,1,8,8,0,2,14,12.7,15.3,10.3,83.8,0,15.0,0,,55.4,59.9,1
2003-05-08,2003,5,8,21,8,6,8,13,0,2,19,15.1,18.6,13.0,77.7,0,15.0,0,27.7,81.0,60.5,1
2003-05-09,2003,5,9,14,6,0,5,9,0,4,10,18.0,24.1,12.5,61.8,0,15.0,0,35.3,77.1,53.3,1
2003-05-10,2003,5,10,22,7,3,12,10,0,8,14,19.1,23.7,15.6,62.4,0,10.0,0,34.9,62.1,53.9,1
2003-05-11,2003,5,11,20,8,1,12,8,0,2,18,19.0,23.0,15.7,68.3,0,10.0,0,28.4,45.3,58.3,0
2003-05-12,2003,5,12,14,7,2,9,5,0,3,11,19.4,22.9,16.3,68.5,0,10.0,0,35.8,62.3,57.7,0
2003-05-13,2003,5,13,16,4,2,8,8,0,3,13,19.7,24.3,16.5,64.9,0,10.0,0,43.1,76.3,56.4,0
2003-05-14,2003,5,14,24,10,1,15,9,0,3,21,18.3,20.5,17.2,72.4,0,10.0,0,39.5,48.4,,0
2003-05-15,2003,5,15,13,3,3,7,6,0,3,10,18.6,21.0,16.7,70.9,0,10.0,0,36.7,54.7,60.2,0
2003-05-16,2003,5,16,18,8,3,8,10,0,3,15,17.6,18.3,16.9,77.4,0,10.0,0,39.3,66.6,56.5,0
2003-05-17,2003,5,17,11,6,1,7,4,0,2,9,18.2,23.1,13.8,70.5,0,5.7,0,26.7,52.5,59.0,0
2003-05-18,2003,5,18,21,6,1,6,15,0,2,19,19.8,25.1,15.8,72.8,0,5.7,0,30.4,40.4,63.7,0
2003-05-19,2003,5,19,14,7,2,4,10,0,5,9,23.0,28.8,17.5,64.2,0,5.7,0,63.2,61.9,60.6,0
2003-05-20,2003,5,20,9,3,3,5,4,0,3,6,21.4,24.1,19.4,64.6,0,5.7,0,39.1,54.1,62.7,0
2003-05-21,2003,5,21,21,11,3,10,11,0,0,21,20.0,24.3,17.5,68.6,0,5.7,0,39.5,57.6,62.5,0
2003-05-22,2003,5,22,23,7,1,13,10,0,5,18,21.1,26.8,16.6,58.6,0,5.7,0,48.2,74.2,68.0,0
2003-05-23,2003,5,23,16,6,2,7,9,0,2,14,23.4,29.2,18.7,55.5,0,5.7,0,53.4,80.5,65.3,0
2003-05-24,2003,5,24,18,9,0,9,9,0,5,13,21.3,24.8,18.6,66.5,0,10.0,0,60.2,53.9,67.2,0
2003-05-25,2003,5,25,13,8,1,1,12,0,4,9,18.3,21.3,14.0,51.3,0,10.0,0,19.1,33.4,70.4,0
2003-05-26,2003,5,26,16,8,2,10,6,0,1,15,19.0,23.2,15.4,34.9,0,10.0,0,30.6,62.6,69.2,0
2003-05-27,2003,5,27,17,7,0,8,9,0,5,12,19.1,24.6,14.7,51.5,0,10.0,0,28.8,65.3,67.2,0
2003-05-28,2003,5,28,15,7,1,6,9,0,2,13,20.2,24.9,16.3,59.5,0,10.0,0,32.2,64.8,69.0,0
2003-05-29,2003,5,29,17,6,2,8,9,0,3,14,21.4,26.7,17.4,58.7,0,10.0,0,35.9,72.3,68.9,0
2003-05-30,2003,5,30,12,4,2,4,8,0,1,11,21.6,26.9,17.7,55.2,0,10.0,0,33.7,69.2,66.3,1
2003-05-31,2003,5,31,15,2,2,4,11,0,3,12,22.0,27.4,18.3,59.1,0,6.4,0,29.2,62.1,69.5,1
2003-06-01,2003,6,1,29,11,2,14,15,0,5,24,22.9,27.8,19.8,59.3,0,6.4,0,28.9,57.7,74.1,1
2003-06-02,2003,6,2,19,6,1,8,11,0,4,15,23.7,29.2,19.9,57.5,0,6.4,0,34.2,61.4,73.4,1
2003-06-03,2003,6,3,13,5,0,6,7,0,2,11,22.5,26.0,20.4,73.6,0,6.4,0,39.2,41.8,71.6,0
2003-06-04,2003,6,4,20,7,3,9,11,1,2,17,22.2,24.2,20.3,70.4,0,6.4,0,31.9,49.9,68.4,0
2003-06-05,2003,6,5,15,7,2,6,9,0,4,11,22.6,25.0,19.9,65.0,0,6.4,0,37.8,66.4,71.0,0
2003-06-06,2003,6,6,20,7,2,5,15,0,1,19,22.1,25.9,19.1,67.9,0,6.4,0,31.3,58.6,64.0,0
2003-06-07,2003,6,7,19,9,0,11,8,0,1,18,23.4,28.1,20.6,70.2,0,5.4,0,34.0,51.5,64.6,1
2003-06-08,2003,6,8,18,6,3,4,14,1,3,14,23.7,28.6,20.7,61.8,0,5.4,0,26.3,41.9,67.9,1
2003-06-09,2003,6,9,13,2,2,6,7,0,1,12,23.8,27.5,20.7,70.6,0,5.4,0,33.6,53.4,61.5,1
2003-06-10,2003,6,10,19,4,2,10,9,0,5,14,24.2,28.9,20.4,64.6,0,5.4,0,34.0,56.7,60.5,1
2003-06-11,2003,6,11,19,3,0,6,13,0,4,15,25.0,29.7,21.5,62.2,0,5.4,0,33.4,63.7,58.7,1
2003-06-12,2003,6,12,14,4,1,5,9,0,2,12,25.4,30.0,21.1,55.0,0,5.4,0,36.6,75.0,61.0,1
2003-06-13,2003,6,13,15,7,0,4,11,0,3,12,25.8,30.0,21.7,52.7,0,5.4,0,35.8,87.0,60.7,1
2003-06-14,2003,6,14,16,7,2,10,6,0,1,15,28.2,34.1,23.0,46.1,0,5.6,0,36.8,80.9,60.2,1
2003-06-15,2003,6,15,20,11,2,14,6,0,3,17,30.6,36.2,26.7,38.6,0,5.6,1,33.6,53.7,67.6,1
2003-06-16,2003,6,16,13,7,2,6,7,0,1,12,28.8,33.0,25.1,40.7,0,5.6,1,41.9,86.3,61.7,1
2003-06-17,2003,6,17,16,4,2,5,11,0,4,12,27.7,30.4,25.0,47.2,0,5.6,1,38.5,70.8,63.0,1
2003-06-18,2003,6,18,17,5,2,12,5,1,2,14,26.7,29.7,24.5,65.8,0,5.6,1,38.5,46.6,66.4,1
2003-06-19,2003,6,19,20,5,2,10,10,0,4,16,26.8,31.4,23.5,65.1,0,5.6,1,38.7,64.5,65.3,0
2003-06-20,2003,6,20,20,6,2,7,13,0,4,16,28.1,33.6,23.6,51.4,0,5.6,1,37.0,87.2,65.1,0
2003-06-21,2003,6,21,17,6,3,9,8,0,2,15,27.9,34.7,23.0,42.3,0,2.0,1,26.1,70.8,67.7,0
2003-06-22,2003,6,22,18,4,3,9,9,0,1,17,27.4,34.5,22.9,47.4,0,2.0,1,20.2,48.1,77.9,0
2003-06-23,2003,6,23,20,8,1,13,7,0,3,17,26.8,30.0,24.2,61.8,0,2.0,1,35.0,56.9,71.9,1
2003-06-24,2003,6,24,16,4,3,7,9,0,1,15,28.2,31.9,25.8,67.6,0,2.0,1,46.2,48.4,76.2,1
2003-06-25,2003,6,25,20,9,2,10,10,0,3,17,27.8,30.2,26.1,72.7,0,2.0,1,53.5,53.7,71.5,1
2003-06-26,2003,6,26,20,8,2,12,8,0,1,19,27.8,30.3,25.6,72.2,0,2.0,1,56.2,43.0,68.6,1
2003-06-27,2003,6,27,18,3,3,5,13,0,5,13,27.7,30.5,25.2,72.3,0,2.0,1,53.2,49.9,61.8,0
2003-06-28,2003,6,28,20,6,3,8,12,0,1,19,27.7,30.7,25.4,71.0,0,4.0,1,31.7,35.1,57.7,0
2003-06-29,2003,6,29,16,9,2,9,7,0,2,14,28.8,33.1,24.5,60.4,0,4.0,1,44.2,38.0,63.3,0
2003-06-30,2003,6,30,19,6,3,9,10,0,1,18,30.4,35.5,25.2,37.7,0,4.0,1,70.6,58.3,54.6,0
2003-07-01,2003,7,1,14,2,1,4,10,2,1,11,30.1,33.7,25.3,31.3,0,4.0,1,50.2,62.8,54.2,0
2003-07-02,2003,7,2,20,8,1,12,8,0,3,17,29.4,34.9,25.0,30.1,0,4.0,1,42.3,,,0
2003-07-03,2003,7,3,19,8,4,7,12,0,3,16,25.8,28.9,23.8,59.1,0,4.0,0,36.9,46.6,59.8,0
2003-07-04,2003,7,4,20,3,0,11,9,0,6,14,25.6,29.1,23.2,58.9,0,4.0,0,30.3,44.6,60.3,0
2003-07-05,2003,7,5,13,5,1,8,5,0,4,9,26.2,29.4,24.8,71.3,0,9.0,0,35.7,32.5,,0
2003-07-06,2003,7,6,19,3,1,15,4,0,4,15,26.2,30.4,23.6,67.5,0,9.0,0,25.2,36.1,65.7,0
2003-07-07,2003,7,7,11,1,1,6,5,0,1,10,26.6,30.4,24.1,66.7,0,9.0,0,30.3,47.1,58.2,1
2003-07-08,2003,7,8,10,6,1,7,3,0,2,8,28.3,33.2,24.2,54.5,0,9.0,0,31.4,60.7,58.0,1
2003-07-09,2003,7,9,15,1,2,7,8,0,5,10,26.8,31.9,23.8,52.7,0,9.0,1,40.0,53.8,63.0,1
2003-07-10,2003,7,10,11,3,1,3,8,0,1,10,27.4,31.3,24.4,64.4,0,9.0,0,31.1,53.5,60.7,1
2003-07-11,2003,7,11,22,9,3,11,11,0,4,18,27.3,32.6,23.2,56.6,0,9.0,0,31.6,72.2,63.9,1
2003-07-12,2003,7,12,15,3,0,5,10,0,4,11,27.7,32.3,24.5,59.8,0,0.3,1,22.5,51.1,68.1,1
2003-07-13,2003,7,13,16,6,3,6,10,0,1,15,27.1,31.1,23.2,59.6,0,0.3,0,22.5,41.8,78.3,1
2003-07-14,2003,7,14,14,4,2,5,9,0,1,13,27.0,30.3,24.4,61.7,0,0.3,0,31.9,58.3,74.8,1
2003-07-15,2003,7,15,12,1,3,6,6,0,3,9,27.3,30.9,24.6,68.8,0,0.3,0,36.0,36.2,74.7,1
2003-07-16,2003,7,16,13,3,4,7,6,1,2,10,28.8,35.9,24.8,45.9,0,0.3,0,42.0,39.6,76.8,0
2003-07-17,2003,7,17,11,3,3,5,6,0,1,10,26.2,30.6,22.1,60.0,0,0.3,0,29.4,39.9,75.7,1
2003-07-18,2003,7,18,17,8,0,10,7,0,3,14,27.0,30.5,24.1,65.9,0,0.3,0,34.6,47.4,72.5,1
2003-07-19,2003,7,19,13,5,1,6,7,0,4,9,27.4,32.3,23.5,67.8,0,6.4,0,38.2,54.2,72.8,1
2003-07-20,2003,7,20,17,3,3,13,4,0,3,14,28.0,30.9,26.2,73.9,0,6.4,0,45.5,40.9,75.1,1
2003-07-21,2003,7,21,16,4,2,10,6,0,0,16,28.2,32.7,24.6,70.8,0,6.4,0,59.3,64.1,65.9,1
2003-07-22,2003,7,22,15,4,1,7,8,0,2,13,28.4,30.8,26.8,73.8,0,6.4,0,44.1,50.2,61.9,1
2003-07-23,2003,7,23,15,4,4,8,7,0,2,13,28.2,31.4,25.9,74.4,0,6.4,1,44.4,46.7,60.0,1
2003-07-24,2003,7,24,14,6,5,6,8,0,1,13,27.9,30.5,26.0,69.0,0,6.4,1,41.2,41.7,58.5,1
2003-07-25,2003,7,25,17,6,3,7,10,1,3,13,28.5,31.7,26.2,69.8,0,6.4,1,41.1,49.6,52.9,0
2003-07-26,2003,7,26,15,6,4,6,9,0,2,13,28.4,31.2,26.4,71.1,0,3.4,1,35.9,30.5,52.7,0
2003-07-27,2003,7,27,20,4,3,13,7,0,3,17,29.2,33.8,26.3,69.1,0,3.4,1,32.1,26.8,56.5,0
2003-07-28,2003,7,28,15,5,1,6,9,0,4,11,29.0,30.4,27.9,67.9,0,3.4,1,29.3,29.5,53.0,0
2003-07-29,2003,7,29,19,8,2,12,7,0,3,16,28.4,32.3,25.1,66.3,0,3.4,1,32.6,43.5,53.7,0
2003-07-30,2003,7,30,14,6,1,8,6,0,3,11,27.9,31.3,25.8,66.6,0,3.4,1,31.2,38.9,49.9,1
2003-07-31,2003,7,31,11,5,2,3,8,0,1,10,28.8,35.1,24.6,59.7,0,3.4,1,31.4,46.2,52.5,1
2003-08-01,2003,8,1,13,5,2,6,7,0,2,11,28.6,32.8,26.2,66.1,0,3.4,1,31.0,39.1,47.6,0
2003-08-02,2003,8,2,13,4,1,4,9,1,2,10,28.2,31.6,25.1,62.7,0,5.0,0,24.1,30.2,51.3,1
2003-08-03,2003,8,3,19,5,3,14,5,0,2,17,27.9,32.6,24.3,58.0,0,5.0,0,22.0,32.4,54.5,1
2003-08-04,2003,8,4,19,5,5,9,10,0,3,16,28.7,34.8,23.7,54.0,0,5.0,0,23.7,66.4,53.7,0
2003-08-05,2003,8,5,11,3,1,5,6,0,2,9,28.5,33.9,23.9,51.6,0,5.0,1,26.4,63.6,56.9,0
2003-08-06,2003,8,6,14,8,2,9,5,0,1,13,28.9,34.2,24.8,52.0,0,5.0,1,26.6,60.6,61.4,0
2003-08-07,2003,8,7,15,3,1,7,8,0,2,13,28.7,33.8,23.9,53.7,0,5.0,1,24.4,,62.7,0
2003-08-08,2003,8,8,15,8,1,3,12,0,1,14,28.9,34.6,24.5,49.8,0,5.0,1,23.6,57.9,66.6,0
2003-08-09,2003,8,9,15,6,1,9,6,0,1,14,28.9,35.6,24.3,52.1,0,3.4,1,15.7,48.5,70.5,0
2003-08-10,2003,8,10,18,7,1,8,10,0,1,17,28.9,33.5,24.8,49.6,0,3.4,0,18.7,43.6,80.7,0
2003-08-11,2003,8,11,21,12,2,16,5,0,4,17,30.2,36.2,25.8,47.7,0,3.4,0,23.6,70.1,80.5,0
2003-08-12,2003,8,12,14,2,2,6,8,0,1,13,29.1,34.1,25.3,48.8,0,3.4,1,24.3,72.1,82.8,0
2003-08-13,2003,8,13,25,12,0,11,14,1,4,20,28.9,36.6,23.1,41.6,0,3.4,1,24.5,,85.2,0
2003-08-14,2003,8,14,18,5,4,6,12,0,3,15,28.7,36.1,22.5,42.2,0,3.4,1,24.0,78.4,84.3,0
2003-08-15,2003,8,15,15,8,0,9,6,0,3,12,26.6,31.2,22.6,57.9,1,3.4,0,,51.2,85.2,1
2003-08-16,2003,8,16,13,2,3,5,8,0,0,13,27.5,30.8,24.0,70.8,0,0.4,0,,35.9,84.9,1
2003-08-17,2003,8,17,15,4,0,8,7,0,4,11,26.6,29.5,21.5,68.8,0,0.4,0,,29.0,85.2,1
2003-08-18,2003,8,18,9,3,1,4,5,0,4,5,27.3,32.0,23.5,66.8,0,0.4,0,,41.8,79.0,1
2003-08-19,2003,8,19,14,6,1,7,7,0,0,14,28.5,32.5,25.8,69.6,0,0.4,1,29.0,36.2,74.3,1
2003-08-20,2003,8,20,19,6,2,7,12,0,1,18,28.7,33.5,24.7,66.8,0,0.4,1,22.9,33.6,69.6,1
2003-08-21,2003,8,21,15,6,0,9,6,0,4,11,27.6,31.4,25.2,74.4,0,0.4,0,,29.7,62.6,1
2003-08-22,2003,8,22,13,3,0,5,8,1,4,8,26.9,32.1,22.9,67.6,0,0.4,0,,45.0,63.8,1
2003-08-23,2003,8,23,16,4,2,11,5,0,1,15,26.7,33.1,21.6,65.8,0,14.0,1,,46.2,56.3,1
2003-08-24,2003,8,24,12,4,3,7,5,0,1,11,28.4,34.1,23.9,66.7,0,14.0,1,,38.0,56.4,1
2003-08-25,2003,8,25,13,3,4,9,4,0,2,11,28.0,32.8,24.9,67.4,0,14.0,1,,60.6,56.1,1
2003-08-26,2003,8,26,18,6,2,9,9,0,4,14,28.8,33.2,25.8,68.6,0,14.0,1,,46.9,55.9,1
2003-08-27,2003,8,27,17,8,2,10,7,0,1,16,28.8,33.6,24.6,65.0,0,14.0,1,44.6,40.1,59.7,0
2003-08-28,2003,8,28,12,5,0,5,7,0,4,8,28.1,32.4,22.4,51.5,0,14.0,0,34.7,72.3,60.9,0
2003-08-29,2003,8,29,20,8,1,8,12,0,3,17,28.7,32.4,23.3,34.3,0,14.0,0,50.1,50.1,62.5,0
2003-08-30,2003,8,30,15,7,1,7,8,0,0,15,27.7,34.2,22.7,44.9,0,0.9,0,19.0,47.1,66.7,0
2003-08-31,2003,8,31,8,1,1,5,3,0,1,7,25.8,29.9,22.8,67.2,0,0.9,0,19.7,32.7,67.4,0
2003-09-01,2003,9,1,15,6,1,9,6,1,1,13,26.0,30.0,23.1,70.1,0,0.9,0,21.4,38.3,65.8,0
2003-09-02,2003,9,2,15,6,0,7,8,0,3,12,25.4,28.5,23.5,69.3,0,0.9,1,23.8,39.5,65.1,0
2003-09-03,2003,9,3,15,6,0,7,8,0,2,13,24.0,25.6,22.7,68.6,0,0.9,0,19.8,,68.0,0
2003-09-04,2003,9,4,16,4,3,8,8,0,2,14,23.4,24.4,22.1,74.5,0,0.9,0,26.0,61.5,61.2,0
2003-09-05,2003,9,5,14,3,5,1,13,0,3,11,24.5,27.5,22.3,76.4,0,0.9,0,28.6,64.6,56.2,1
2003-09-06,2003,9,6,12,4,0,3,9,0,1,11,23.4,27.1,21.4,77.0,0,3.7,0,24.3,46.1,58.6,1
2003-09-07,2003,9,7,16,8,0,7,9,0,3,13,23.6,29.4,18.6,70.2,0,3.7,0,25.8,52.7,56.4,1
2003-09-08,2003,9,8,13,3,0,9,4,2,1,10,27.0,33.2,21.2,47.5,0,3.7,0,33.2,65.0,48.1,0
2003-09-09,2003,9,9,11,5,1,8,3,0,1,10,24.8,28.9,21.4,43.9,0,3.7,0,51.2,51.0,50.2,0
2003-09-10,2003,9,10,18,6,1,12,6,0,4,14,23.0,28.8,18.6,45.5,0,3.7,0,28.9,76.4,50.4,0
2003-09-11,2003,9,11,18,7,2,10,8,0,3,15,23.1,29.6,18.7,58.0,0,3.7,0,32.8,71.5,47.8,0
2003-09-12,2003,9,12,16,4,2,10,6,0,3,13,23.8,29.5,18.8,65.2,0,3.7,0,33.9,66.7,43.9,0
2003-09-13,2003,9,13,18,3,2,5,13,0,6,12,24.1,31.5,18.8,63.7,0,6.4,0,25.3,48.5,47.4,0
2003-09-14,2003,9,14,14,6,1,10,4,0,1,13,21.1,22.4,19.3,76.9,0,6.4,0,39.9,33.5,50.2,0
2003-09-15,2003,9,15,15,4,2,7,8,0,4,11,21.4,26.6,16.9,63.8,0,6.4,0,26.4,49.6,50.3,0
2003-09-16,2003,9,16,15,6,1,9,6,0,2,13,21.5,28.3,15.2,52.7,0,6.4,0,25.0,75.9,55.7,0
2003-09-17,2003,9,17,16,6,4,6,10,0,3,13,21.4,29.3,15.0,53.3,0,6.4,0,33.8,92.9,62.0,0
2003-09-18,2003,9,18,22,13,0,14,8,1,3,18,20.6,26.6,15.3,57.4,0,6.4,0,26.5,82.6,66.6,0
2003-09-19,2003,9,19,12,6,2,5,7,0,0,12,21.2,26.2,16.7,66.5,0,6.4,0,25.5,73.3,65.1,0
2003-09-20,2003,9,20,14,7,0,7,7,0,2,12,22.2,26.4,18.8,72.7,0,10.0,0,23.0,61.2,70.6,1
2003-09-21,2003,9,21,12,1,1,5,7,0,5,7,23.4,27.6,20.4,71.1,0,10.0,0,30.0,44.8,69.2,1
2003-09-22,2003,9,22,13,3,1,6,7,0,3,10,24.0,30.2,19.7,76.3,0,10.0,0,41.4,57.1,69.3,1
2003-09-23,2003,9,23,14,4,0,4,10,0,2,12,21.7,25.2,19.1,72.9,0,10.0,0,24.8,58.5,64.1,1
2003-09-24,2003,9,24,10,4,0,6,4,0,0,10,22.5,27.5,19.3,72.6,0,10.0,0,29.7,60.1,64.3,1
2003-09-25,2003,9,25,20,8,3,9,11,0,2,18,22.6,27.7,18.5,72.6,0,10.0,0,32.1,59.8,60.0,1
2003-09-26,2003,9,26,16,5,4,9,7,0,2,14,22.6,23.8,21.0,73.3,0,10.0,0,26.5,64.7,56.2,1
2003-09-27,2003,9,27,15,5,2,7,8,0,2,13,22.5,24.2,21.2,75.6,0,13.6,0,39.9,60.1,50.3,0
2003-09-28,2003,9,28,16,4,4,10,6,0,1,15,22.8,28.0,18.3,75.1,0,13.6,0,31.3,40.0,54.4,0
2003-09-29,2003,9,29,15,7,1,8,7,0,3,12,23.1,26.5,20.6,71.9,0,13.6,0,26.2,51.5,50.8,0
2003-09-30,2003,9,30,17,5,2,7,10,0,2,15,22.6,24.4,20.9,76.3,0,13.6,0,30.8,63.2,47.6,0
2003-10-01,2003,10,1,16,4,4,5,11,0,6,10,23.5,27.8,20.3,68.8,0,13.6,0,27.0,61.4,43.4,0
2003-10-02,2003,10,2,18,4,1,9,9,0,1,17,23.3,29.2,18.2,68.0,0,13.6,1,32.5,71.2,43.5,0
2003-10-03,2003,10,3,16,8,2,7,9,0,2,14,23.5,28.0,19.8,51.0,0,13.6,1,22.6,55.3,42.9,0
2003-10-04,2003,10,4,18,8,0,12,6,0,5,13,24.3,29.6,19.7,55.5,0,12.7,1,19.7,55.9,35.7,0
2003-10-05,2003,10,5,11,3,2,7,4,0,5,6,20.9,26.4,15.9,54.3,0,12.7,0,13.4,42.5,46.6,0
2003-10-06,2003,10,6,16,4,0,5,11,0,4,12,17.3,19.4,14.9,55.7,0,12.7,0,24.0,47.4,44.1,0
2003-10-07,2003,10,7,16,4,1,8,8,0,2,14,19.9,24.3,17.0,62.9,0,12.7,0,25.9,65.9,42.2,0
2003-10-08,2003,10,8,14,6,2,8,6,1,2,11,20.3,28.6,14.2,60.6,0,12.7,0,31.1,77.6,42.4,0
2003-10-09,2003,10,9,12,5,2,5,7,0,1,11,20.4,26.8,15.6,64.3,1,12.7,0,15.9,51.8,47.9,0
2003-10-10,2003,10,10,13,5,2,6,7,0,3,10,20.6,25.6,17.1,73.3,0,12.7,0,25.0,63.1,46.8,0
2003-10-11,2003,10,11,15,7,3,9,6,0,1,14,21.0,26.3,17.3,75.7,0,31.3,0,20.4,50.9,47.6,0
2003-10-12,2003,10,12,13,2,2,10,3,1,1,11,22.2,25.0,20.4,73.8,0,31.3,0,16.9,44.2,50.4,0
2003-10-13,2003,10,13,14,4,2,9,5,0,5,9,20.5,23.7,18.7,78.1,0,31.3,1,25.8,63.1,46.0,0
2003-10-14,2003,10,14,25,5,3,14,11,0,4,21,18.7,21.9,16.7,83.7,0,31.3,0,17.4,51.0,44.6,0
2003-10-15,2003,10,15,18,7,2,11,7,0,1,17,18.6,21.9,16.3,74.1,0,31.3,0,18.6,51.3,40.5,0
2003-10-16,2003,10,16,20,8,1,11,9,0,1,19,17.0,17.7,15.8,79.0,0,31.3,0,21.8,56.1,44.0,0
2003-10-17,2003,10,17,13,4,1,7,6,0,3,10,17.2,20.6,14.7,73.7,0,31.3,0,32.7,72.8,36.2,0
2003-10-18,2003,10,18,11,2,0,5,6,0,4,7,17.4,21.3,14.6,71.6,0,48.9,0,20.8,58.9,38.2,0
2003-10-19,2003,10,19,9,3,1,2,7,0,3,6,17.6,19.9,15.7,79.6,0,48.9,0,28.0,49.7,36.2,0
2003-10-20,2003,10,20,13,6,1,5,8,0,4,9,19.8,22.2,16.9,56.8,0,48.9,0,20.8,46.3,31.9,0
2003-10-21,2003,10,21,21,9,1,12,9,0,3,18,17.9,19.3,16.5,66.3,0,48.9,0,25.0,67.1,29.8,0
2003-10-22,2003,10,22,13,5,0,9,4,1,2,10,18.1,22.0,14.8,62.9,0,48.9,0,25.5,65.5,29.0,0
